address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y,station
서울 중구 중림동 128-23,FD6,음식점,음식점 > 한식,411,820527185,02-365-5993,이조식당,http://place.map.kakao.com/820527185,서울 중구 청파로103길 33,126.968310524991,37.5576551406127,충정로
서울 서대문구 충정로2가 157,FD6,음식점,음식점 > 한식 > 한정식,548,9923165,02-362-1500,사조미가,http://place.map.kakao.com/9923165,서울 서대문구 통일로 107-39,126.96657365073813,37.56438690939992,충정로
서울 종로구 행촌동 209-35,FD6,음식점,음식점 > 한식 > 국밥,332,24448306,02-735-4259,대성집,http://place.map.kakao.com/24448306,서울 종로구 사직로 5,126.96088845235445,37.572704956161914,독립문
서울 종로구 행촌동 1-64,FD6,음식점,음식점 > 한식,567,18080093,02-747-9907,능라밥상,http://place.map.kakao.com/18080093,서울 종로구 사직로2길 14,126.96400246153803,37.57292939351623,독립문
서울 서대문구 영천동 291,FD6,음식점,"음식점 > 간식 > 제과,베이커리",442,11786326,02-313-5419,달인꽈배기,http://place.map.kakao.com/11786326,서울 서대문구 통일로 205-3,126.96074318837805,37.571250701917045,독립문
서울 종로구 행촌동 209-11,FD6,음식점,음식점 > 양식 > 이탈리안,316,345093504,02-722-3418,독립밀방,http://place.map.kakao.com/345093504,서울 종로구 통일로12길 10-18,126.96062923606698,37.57268504810936,독립문
서울 종로구 무악동 67-2,FD6,음식점,음식점 > 한식,120,21242362,02-738-6005,다솜자연밥상,http://place.map.kakao.com/21242362,서울 종로구 통일로 262,126.95709584938112,37.57541202890808,독립문
서울 서대문구 영천동 198,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,557,995817953,02-364-9981,도깨비손칼국수 본사직영점,http://place.map.kakao.com/995817953,서울 서대문구 영천시장길 40,126.96142169622172,37.570366148262686,독립문
서울 종로구 행촌동 209-8,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",238,8992389,02-738-4744,명원숯불갈비,http://place.map.kakao.com/8992389,서울 종로구 통일로12길 8,126.9600719919191,37.57325248774019,독립문
서울 서대문구 냉천동 20-1,FD6,음식점,"음식점 > 한식 > 찌개,전골",993,16732242,02-362-8653,한옥집김치찜 서대문본점,http://place.map.kakao.com/16732242,서울 서대문구 통일로9길 12,126.96443532198145,37.567248748966584,독립문
서울 종로구 무악동 45-313,FD6,음식점,음식점 > 한식,33,1856603675,02-723-0758,앗싸복만두,http://place.map.kakao.com/1856603675,서울 종로구 통일로14길 6,126.95809012331875,37.57479340280408,독립문
서울 종로구 무악동 82,FD6,음식점,음식점 > 한식,108,269060291,02-722-5324,상구네집,http://place.map.kakao.com/269060291,서울 종로구 통일로 246-10,126.95910013739,37.5743423587269,독립문
서울 종로구 무악동 43,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",38,15813937,02-736-9591,덕송숯불갈비,http://place.map.kakao.com/15813937,서울 종로구 통일로14길 5,126.95794630940432,37.57487624315931,독립문
서울 서대문구 영천동 333,FD6,음식점,음식점 > 한식 > 순대,642,16499325,0503-7150-8649,석교식당,http://place.map.kakao.com/16499325,서울 서대문구 통일로 183-1,126.962342190313,37.5699465816414,독립문
서울 종로구 행촌동 209-76,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",236,10280976,02-722-3033,동영숯불갈비,http://place.map.kakao.com/10280976,서울 종로구 통일로12길 6,126.95993055288908,37.573138013469055,독립문
서울 종로구 무악동 89,FD6,음식점,음식점 > 일식,142,1982446201,010-2765-0541,소보로식당,http://place.map.kakao.com/1982446201,서울 종로구 통일로 230,126.95912087080139,37.57368914471208,독립문
서울 종로구 무악동 82,FD6,음식점,음식점 > 한식 > 순대,106,27515819,02-730-7271,옛날순대,http://place.map.kakao.com/27515819,서울 종로구 통일로 246-10,126.95910574476811,37.574438767101,독립문
서울 종로구 체부동 85-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",278,26545925,02-737-7444,토속촌삼계탕,http://place.map.kakao.com/26545925,서울 종로구 자하문로5길 5,126.971494461387,37.5777229294346,경복궁
서울 종로구 내자동 1-2,FD6,음식점,"음식점 > 술집 > 호프,요리주점",141,16983115,02-723-3529,안주마을,http://place.map.kakao.com/16983115,서울 종로구 자하문로1길 3,126.97216738211803,37.576458094002795,경복궁
서울 종로구 체부동 190,FD6,음식점,음식점 > 한식 > 국수,200,14951761,02-730-5420,체부동잔치집,http://place.map.kakao.com/14951761,서울 종로구 자하문로1길 16,126.971467749625,37.5765227985737,경복궁
서울 종로구 내자동 11-1,FD6,음식점,"음식점 > 한식 > 해물,생선",200,19156993,02-737-8412,서촌계단집,http://place.map.kakao.com/19156993,서울 종로구 자하문로1길 15,126.97142477329609,37.57641376785623,경복궁
서울 종로구 통의동 35-12,FD6,음식점,음식점 > 중식 > 중국요리,253,811744471,02-739-0145,도량,http://place.map.kakao.com/811744471,서울 종로구 자하문로6길 6,126.97250417817,37.5779682393559,경복궁
서울 종로구 당주동 128-14,FD6,음식점,음식점 > 한식 > 감자탕,428,18363906,02-722-5894,광화문뚝감,http://place.map.kakao.com/18363906,서울 종로구 새문안로3길 21,126.97258332291042,37.57206674297403,경복궁
서울 종로구 필운동 202,FD6,음식점,음식점 > 분식,317,8931203,02-738-7865,라면점빵,http://place.map.kakao.com/8931203,서울 종로구 자하문로1길 39,126.970109253696,37.5766053538961,경복궁
서울 종로구 내수동 167,FD6,음식점,음식점 > 한식,374,8122006,02-723-6592,평안도만두집,http://place.map.kakao.com/8122006,서울 종로구 새문안로3길 30,126.97327255295852,37.572483160738,경복궁
서울 종로구 체부동 28-2,FD6,음식점,음식점 > 일식 > 일본식라면,329,92217418,,칸다소바 경복궁점,http://place.map.kakao.com/92217418,서울 종로구 자하문로7길 5,126.971263344488,37.578176974463,경복궁
서울 종로구 내수동 72,FD6,음식점,음식점 > 한식,261,11834457,0502-5552-8725,사발,http://place.map.kakao.com/11834457,서울 종로구 사직로8길 34,126.97244689454048,37.57366868023194,경복궁
서울 종로구 필운동 164,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",386,184807309,02-929-2929,김진목삼,http://place.map.kakao.com/184807309,서울 종로구 자하문로1길 56,126.96951696857136,37.577147601023654,경복궁
서울 종로구 당주동 40,FD6,음식점,음식점 > 한식 > 순대,526,15431872,02-723-8313,화목순대국 광화문1호점,http://place.map.kakao.com/15431872,서울 종로구 새문안로5길 11,126.97473438948012,37.571193257636395,경복궁
서울 종로구 재동 84-22,FD6,음식점,음식점 > 분식,186,19158798,02-794-4243,깡통만두,http://place.map.kakao.com/19158798,서울 종로구 북촌로2길 5-6,126.986084505317,37.5781652360883,안국
서울 종로구 안국동 159-2,FD6,음식점,음식점 > 일식 > 일본식라면,81,1179567185,02-722-3539,오레노라멘 인사점,http://place.map.kakao.com/1179567185,서울 종로구 율곡로 49-4,126.98455881787119,37.576456761203985,안국
서울 종로구 관훈동 15-1,FD6,음식점,음식점 > 한식,310,1367229148,02-733-9376,도마 인사점,http://place.map.kakao.com/1367229148,서울 종로구 인사동8길 6-1,126.985845335161,37.5737791664368,안국
서울 종로구 소격동 84,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,576,7904353,02-739-6334,황생가칼국수,http://place.map.kakao.com/7904353,서울 종로구 북촌로5길 78,126.98064098689737,37.58006016029821,안국
서울 종로구 관훈동 29-2,FD6,음식점,음식점 > 한식 > 수제비,273,11162975,02-735-3361,인사동수제비,http://place.map.kakao.com/11162975,서울 종로구 인사동8길 14-1,126.986053557287,37.5741431931209,안국
서울 종로구 관훈동 29-4,FD6,음식점,음식점 > 한식,296,890992896,0507-1407-7885,인사동마늘보쌈,http://place.map.kakao.com/890992896,서울 종로구 인사동8길 12-5,126.98617132231583,37.573952196078565,안국
서울 종로구 계동 101-12,FD6,음식점,음식점 > 패스트푸드 > 샌드위치,328,185267351,02-766-2617,소금집델리 안국,http://place.map.kakao.com/185267351,서울 종로구 북촌로4길 19,126.98623370164968,37.5794572790689,안국
서울 중구 필동3가 10-2,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",175,25085251,02-2269-5596,동대닭한마리 본점,http://place.map.kakao.com/25085251,서울 중구 서애로 16-5,126.997423983442,37.5609930542564,충무로
서울 중구 충무로3가 30-13,FD6,음식점,음식점 > 한식,307,8588563,02-2267-0955,진고개,http://place.map.kakao.com/8588563,서울 중구 충무로 19-1,126.992815020959,37.5630939878878,충무로
서울 중구 초동 17-4,FD6,음식점,"음식점 > 양식 > 멕시칸,브라질",473,457395048,02-6397-6969,올디스타코,http://place.map.kakao.com/457395048,서울 중구 충무로4길 3,126.99293481089084,37.56506447406918,충무로
서울 중구 필동1가 3-20,FD6,음식점,"음식점 > 한식 > 해물,생선",292,8082703,02-2279-0803,충무로쭈꾸미불고기 본점,http://place.map.kakao.com/8082703,서울 중구 퇴계로31길 11,126.99220283202686,37.561736147203156,충무로
서울 중구 장충동2가 202,FD6,음식점,음식점 > 뷔페,250,7981207,02-2230-3374,서울신라호텔 더 파크뷰,http://place.map.kakao.com/7981207,서울 중구 동호로 249,127.005174317802,37.5559077408633,동대입구
서울 중구 신당동 425-18,FD6,음식점,음식점 > 한식 > 국수,515,21722308,02-2235-1357,만포막국수,http://place.map.kakao.com/21722308,서울 중구 동호로14길 2,127.01031863376261,37.555830097762694,동대입구
서울 중구 신당동 370-69,FD6,음식점,"음식점 > 한식 > 육류,고기",578,1065693087,0507-1307-8750,금돼지식당,http://place.map.kakao.com/1065693087,서울 중구 다산로 149,127.01167974212188,37.55705875134064,동대입구
서울 중구 장충동2가 186-54,FD6,음식점,음식점 > 뷔페,336,8197726,02-2270-3121,앰배서더서울풀만 더킹스,http://place.map.kakao.com/8197726,서울 중구 동호로 287,127.00232019742339,37.56007764674424,동대입구
서울 중구 장충동1가 62-10,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",254,7858198,02-2279-2714,뚱뚱이할머니집,http://place.map.kakao.com/7858198,서울 중구 장충단로 174-1,127.005844659788,37.5604090917417,동대입구
서울 중구 장충동2가 24-29,FD6,음식점,음식점 > 양식 > 피자,278,18215030,02-2277-8005,도치피자 장충,http://place.map.kakao.com/18215030,서울 중구 동호로24길 27-6,127.005043356283,37.5606614078118,동대입구
서울 중구 장충동2가 190-15,FD6,음식점,음식점 > 양식,190,1236048651,02-6325-6321,서울다이닝,http://place.map.kakao.com/1236048651,서울 중구 동호로 272,127.003626259501,37.5592667165557,동대입구
서울 중구 신당동 432-117,FD6,음식점,음식점 > 한식,624,16445172,02-2235-4589,처가집,http://place.map.kakao.com/16445172,서울 중구 동호로11가길 22,127.0082048049484,37.55304329718027,동대입구
서울 강남구 신사동 569-31,FD6,음식점,"음식점 > 간식 > 떡,한과",302,8746906,02-516-3643,압구정공주떡,http://place.map.kakao.com/8746906,서울 강남구 논현로161길 10,127.02746679415719,37.52356596669052,압구정
서울 강남구 신사동 603-1,FD6,음식점,"음식점 > 양식 > 스테이크,립",99,1248615345,02-3442-7734,텍사스데브라질 압구정점,http://place.map.kakao.com/1248615345,서울 강남구 논현로 854,127.028865697479,37.5253207856728,압구정
서울 강남구 신사동 610-3,FD6,음식점,음식점 > 한식 > 냉면,58,1224432398,02-516-3016,압구정면옥,http://place.map.kakao.com/1224432398,서울 강남구 압구정로30길 16,127.02905166804152,37.526457804770274,압구정
서울 강남구 신사동 619-4,FD6,음식점,음식점 > 한식,397,8475048,02-732-3735,한일관 압구정점,http://place.map.kakao.com/8475048,서울 강남구 압구정로38길 14,127.032491399045,37.5278246295028,압구정
서울 강남구 신사동 623-5,FD6,음식점,"음식점 > 한식 > 육류,고기",395,19351143,02-548-3030,삼원가든,http://place.map.kakao.com/19351143,서울 강남구 언주로 835,127.03264282010882,37.52482605288599,압구정
서울 강남구 신사동 608-8,FD6,음식점,음식점 > 중식,157,10954377,02-545-5163,가담,http://place.map.kakao.com/10954377,서울 강남구 언주로167길 35,127.030268909066,37.5263764088911,압구정
서울 강남구 신사동 615,FD6,음식점,"음식점 > 한식 > 육류,고기",287,11892123,02-516-4900,신미식당,http://place.map.kakao.com/11892123,서울 강남구 압구정로 214,127.03087366251374,37.52793498570478,압구정
서울 강남구 신사동 576-6,FD6,음식점,"음식점 > 한식 > 해물,생선",158,699742929,02-516-5050,청초수물회섭국 강남점,http://place.map.kakao.com/699742929,서울 강남구 압구정로28길 24,127.02747863210529,37.524998557729816,압구정
서울 강남구 신사동 567-23,FD6,음식점,"음식점 > 양식 > 스테이크,립",354,1250460135,070-4333-1331,마초 스테이크,http://place.map.kakao.com/1250460135,서울 강남구 논현로159길 10,127.027338798658,37.5231163961185,압구정
서울 강남구 신사동 549-9,FD6,음식점,"음식점 > 술집 > 호프,요리주점",514,12250697,02-541-0969,한잔의추억,http://place.map.kakao.com/12250697,서울 강남구 논현로175길 68,127.02334917546781,37.52400834370954,압구정
서울 강남구 신사동 663,FD6,음식점,"음식점 > 한식 > 해물,생선",846,25046575,02-514-8008,뱃고동,http://place.map.kakao.com/25046575,서울 강남구 언주로172길 54,127.03804340336,37.5268498895352,압구정
서울 강남구 신사동 603,FD6,음식점,음식점 > 양식,99,2007335630,,치즈룸,http://place.map.kakao.com/2007335630,서울 강남구 논현로 854,127.02885890703345,37.525313579314485,압구정
서울 강남구 신사동 657-5,FD6,음식점,음식점 > 중식 > 중국요리,760,24010315,02-511-5266,골드피쉬딤섬퀴진,http://place.map.kakao.com/24010315,서울 강남구 압구정로48길 35,127.03710064350305,37.52607082269057,압구정
서울 강남구 신사동 600-6,FD6,음식점,음식점 > 중식 > 중국요리,334,66544493,02-545-6154,일일향 압구정1호점,http://place.map.kakao.com/66544493,서울 강남구 도산대로35길 39,127.03036844558629,37.52354273117442,압구정
서울 강남구 신사동 600-1,FD6,음식점,"음식점 > 한식 > 육류,고기",264,26821640,0507-1404-2213,우미학 압구정 본점,http://place.map.kakao.com/26821640,서울 강남구 압구정로30길 51,127.02945793174347,37.52390786778749,압구정
서울 서초구 반포동 118-3,FD6,음식점,음식점 > 양식,163,26930532,02-6282-5000,텍사스데브라질 센트럴시티점,http://place.map.kakao.com/26930532,서울 서초구 사평대로 205,127.006193108447,37.5038838621865,고속터미널
서울 서초구 반포동 118-3,FD6,음식점,음식점 > 중식 > 중국요리,189,184125380,02-6282-5005,모던눌랑 센트럴시티점,http://place.map.kakao.com/184125380,서울 서초구 사평대로 205,127.006740506765,37.5040640333231,고속터미널
서울 서초구 반포동 18-3,FD6,음식점,음식점 > 한식 > 한정식,362,11781456,02-537-0113,산들해 반포점,http://place.map.kakao.com/11781456,서울 서초구 반포대로 287,127.00085048512,37.5045111212843,고속터미널
서울 서초구 반포동 19-3,FD6,음식점,음식점 > 뷔페,104,360787491,02-6282-6730,JW메리어트호텔서울 플레이버즈,http://place.map.kakao.com/360787491,서울 서초구 신반포로 176,127.00466406715701,37.504038004397266,고속터미널
서울 서초구 반포동 54-10,FD6,음식점,음식점 > 일식,597,13582855,02-592-8998,마루심 반포점,http://place.map.kakao.com/13582855,서울 서초구 고무래로10길 10,127.010481410861,37.5018941389855,고속터미널
서울 서초구 반포동 19-3,FD6,음식점,음식점 > 푸드코트,70,1325773667,,하우스오브신세계,http://place.map.kakao.com/1325773667,서울 서초구 신반포로 176,127.004838252693,37.5043191110961,고속터미널
서울 서초구 잠원동 72-2,FD6,음식점,음식점 > 치킨,441,8611462,02-596-5990,한신치킨호프,http://place.map.kakao.com/8611462,서울 서초구 신반포로23길 30,127.003565002416,37.5087818347685,고속터미널
서울 서초구 반포동 118-3,FD6,음식점,"음식점 > 술집 > 호프,요리주점",356,26330704,02-6282-4466,데블스도어 센트럴시티점,http://place.map.kakao.com/26330704,서울 서초구 사평대로 205,127.00894597828004,37.504938763158854,고속터미널
서울 서초구 잠원동 69-5,FD6,음식점,"음식점 > 술집 > 호프,요리주점",193,13724756,02-599-8048,하트타임,http://place.map.kakao.com/13724756,서울 서초구 신반포로 195,127.005388068075,37.5066589980308,고속터미널
서울 서초구 반포동 19-11,FD6,음식점,음식점 > 일식 > 일식집,211,1286932827,0507-1359-4631,일상정원 센트럴시티점,http://place.map.kakao.com/1286932827,서울 서초구 신반포로 지하 188,127.00429192950243,37.50311628979772,고속터미널
서울 서초구 잠원동 69-5,FD6,음식점,"음식점 > 한식 > 찌개,전골",186,19622099,02-537-1911,일번지육개장,http://place.map.kakao.com/19622099,서울 서초구 신반포로 195,127.00530550149368,37.50660494146141,고속터미널
서울 서초구 반포동 19-3,FD6,음식점,음식점 > 샤브샤브,227,2023191026,02-6244-6200,모던샤브하우스 센트럴시티점,http://place.map.kakao.com/2023191026,서울 서초구 신반포로 176,127.00359074872321,37.50320010671708,고속터미널
서울 서초구 반포동 19-3,FD6,음식점,음식점 > 패밀리레스토랑 > 아웃백스테이크하우스,217,10592275,02-592-2771,아웃백스테이크하우스 센트럴시티점,http://place.map.kakao.com/10592275,서울 서초구 신반포로 176,127.0036868815292,37.5032514610698,고속터미널
서울 서초구 반포동 19-11,FD6,음식점,"음식점 > 양식 > 멕시칸,브라질",208,1287091788,0507-1382-8677,슈가스컬 센트럴시티점,http://place.map.kakao.com/1287091788,서울 서초구 신반포로 지하 188,127.00425800299695,37.503147826223106,고속터미널
서울 서초구 반포동 19-3,FD6,음식점,"음식점 > 간식 > 제과,베이커리",65,1352964371,02-3479-1317,베통키츠네트 신세계백화점 강남점,http://place.map.kakao.com/1352964371,서울 서초구 신반포로 176,127.004318067293,37.5053057321647,고속터미널
서울 서초구 서초동 1445-13,FD6,음식점,"음식점 > 간식 > 제과,베이커리",139,26455895,02-322-0939,루엘드파리 서초본점,http://place.map.kakao.com/26455895,서울 서초구 서초중앙로 18,127.01727639915623,37.4839596934158,남부터미널
서울 서초구 서초동 1451-9,FD6,음식점,음식점 > 한식,381,7908112,02-525-2282,봉산옥 서초동본점,http://place.map.kakao.com/7908112,서울 서초구 반포대로8길 5-6,127.01246536288953,37.48334671207511,남부터미널
서울 서초구 서초동 1600-9,FD6,음식점,음식점 > 한식 > 한정식,147,144229142,02-585-4997,해담채 남부터미널점,http://place.map.kakao.com/144229142,서울 서초구 서초중앙로5길 10-8,127.015101403915,37.4858665252586,남부터미널
서울 서초구 서초동 1594-3,FD6,음식점,"음식점 > 한식 > 육류,고기",278,816498360,02-523-2472,진대감 서초점,http://place.map.kakao.com/816498360,서울 서초구 효령로55길 39,127.01404889469211,37.48670369173191,남부터미널
서울 서초구 서초동 1457-4,FD6,음식점,음식점 > 한식,198,870803372,02-588-5870,예술상회,http://place.map.kakao.com/870803372,서울 서초구 반포대로10길 45,127.01428358982837,37.4841321857658,남부터미널
서울 서초구 서초동 1439-1,FD6,음식점,"음식점 > 한식 > 해물,생선 > 게,대게",482,21806199,02-525-9779,크래버대게나라 서초점,http://place.map.kakao.com/21806199,서울 서초구 남부순환로339길 72,127.0215056909696,37.48620791623802,남부터미널
서울 서초구 서초동 1578-4,FD6,음식점,음식점 > 양식 > 햄버거,427,623931326,070-8839-3314,소울버킷 서초교대,http://place.map.kakao.com/623931326,서울 서초구 서초중앙로 75,127.014301372882,37.4884507159867,남부터미널
서울 서초구 서초동 1476-10,FD6,음식점,음식점 > 양식 > 프랑스음식,637,853446189,02-6409-3373,메종조 서초,http://place.map.kakao.com/853446189,서울 서초구 반포대로7길 35,127.01011908964237,37.48197830400028,남부터미널
서울 서초구 서초동 1451-52,FD6,음식점,"음식점 > 일식 > 돈까스,우동",447,10916911,02-582-1187,허수아비돈까스,http://place.map.kakao.com/10916911,서울 서초구 반포대로 16,127.01273989196129,37.48206454732818,남부터미널
서울 서초구 서초동 1450-6,FD6,음식점,음식점 > 한식 > 두부전문점,472,7885551,02-523-2860,백년옥 본관,http://place.map.kakao.com/7885551,서울 서초구 남부순환로 2407,127.01377086131225,37.48118504695074,남부터미널
서울 서초구 서초동 1458-6,FD6,음식점,"음식점 > 일식 > 초밥,롤",242,629877383,02-574-2201,뱅스시,http://place.map.kakao.com/629877383,서울 서초구 반포대로10길 35,127.013690014814,37.4842412780671,남부터미널
서울 서초구 서초동 1623-3,FD6,음식점,음식점 > 한식 > 냉면,245,722848172,02-525-8839,더진미평냉,http://place.map.kakao.com/722848172,서울 서초구 서초중앙로 58,127.0156149879574,37.487086423572244,남부터미널
서울 서초구 서초동 1442-9,FD6,음식점,음식점 > 아시아음식 > 동남아음식 > 태국음식,447,358397965,02-522-3029,레몬그라스타이,http://place.map.kakao.com/358397965,서울 서초구 효령로68길 67,127.02132001742319,37.48536100210304,남부터미널
서울 서초구 서초동 1564-13,FD6,음식점,"음식점 > 한식 > 육류,고기",486,1561071736,0507-1379-8592,육통령 교대직영점,http://place.map.kakao.com/1561071736,서울 서초구 반포대로20길 69,127.01377678834051,37.48883460766896,남부터미널
서울 서초구 서초동 1365,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,451,25038356,02-3473-7972,임병주 산동칼국수,http://place.map.kakao.com/25038356,서울 서초구 강남대로37길 65,127.03003042469688,37.48456982587015,양재
서울 서초구 양재동 24-6,FD6,음식점,음식점 > 뷔페,259,7850610,02-526-8700,디오디아2.0,http://place.map.kakao.com/7850610,서울 서초구 강남대로 213,127.03566459833955,37.48235358031832,양재
서울 서초구 양재동 24,FD6,음식점,음식점 > 한식 > 한정식,210,9063870,02-579-3457,산들해 양재동점,http://place.map.kakao.com/9063870,서울 서초구 강남대로 213,127.03504972839153,37.482766426325604,양재
서울 강남구 도곡동 948-13,FD6,음식점,음식점 > 양식,273,237005010,02-577-2396,로마옥 도곡,http://place.map.kakao.com/237005010,서울 강남구 강남대로48길 11,127.03408494512362,37.48697261578926,양재
서울 서초구 서초동 1363-7,FD6,음식점,"음식점 > 한식 > 육류,고기",271,9412618,02-597-2158,자인뭉티기,http://place.map.kakao.com/9412618,서울 서초구 강남대로37길 24-7,127.03213372107246,37.485181958260895,양재
서울 강남구 도곡동 950-5,FD6,음식점,음식점 > 분식,249,14590990,02-3462-3533,작은공간,http://place.map.kakao.com/14590990,서울 강남구 남부순환로359길 31,127.035540112817,37.4868820862099,양재
서울 서초구 서초동 1358-8,FD6,음식점,음식점 > 양식 > 햄버거,403,539250139,02-582-6244,크라이치즈버거 양재역점,http://place.map.kakao.com/539250139,서울 서초구 강남대로41길 8,127.031935604809,37.4872543308294,양재
서울 서초구 서초동 1340-5,FD6,음식점,"음식점 > 한식 > 육류,고기",608,8323721,02-3473-4167,버드나무집 서초본점,http://place.map.kakao.com/8323721,서울 서초구 효령로 434,127.0311629855974,37.48913764364786,양재
서울 서초구 양재동 2-3,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",464,26410902,02-3462-8888,설마중,http://place.map.kakao.com/26410902,서울 서초구 남부순환로 2648,127.040369448949,37.4850100417281,양재
서울 강남구 도곡동 954-16,FD6,음식점,"음식점 > 양식 > 스테이크,립",98,292351555,02-577-1014,양인환대 양재점,http://place.map.kakao.com/292351555,서울 강남구 강남대로42길 17,127.035376651575,37.4855234149168,양재
서울 서초구 양재동 13-9,FD6,음식점,"음식점 > 한식 > 해물,생선",172,13291936,02-575-4458,강촌원조쭈꾸미 본점,http://place.map.kakao.com/13291936,서울 서초구 남부순환로350길 36,127.03619534668032,37.48335443957676,양재
서울 서초구 서초동 1360-47,FD6,음식점,"음식점 > 한식 > 해물,생선 > 장어",362,15862367,02-3471-5454,황재벌,http://place.map.kakao.com/15862367,서울 서초구 남부순환로347길 42-4,127.03146702024928,37.486126394387945,양재
서울 서초구 서초동 1357-60,FD6,음식점,"음식점 > 일식 > 초밥,롤",476,27082190,02-588-3330,진스시,http://place.map.kakao.com/27082190,서울 서초구 강남대로43길 22-2,127.031121610146,37.4875248504576,양재
서울 강남구 도곡동 943-2,FD6,음식점,음식점 > 한식,590,1391619096,02-3462-4848,뱅뱅막국수,http://place.map.kakao.com/1391619096,서울 강남구 도곡로 112,127.03283895681147,37.48965346709964,양재
서울 서초구 양재동 11-49,FD6,음식점,음식점 > 아시아음식 > 동남아음식 > 태국음식,144,957969643,02-579-7371,태국식당356,http://place.map.kakao.com/957969643,서울 서초구 남부순환로350길 19-16,127.0366106613926,37.484108455792175,양재
서울 강남구 대치동 316,FD6,음식점,음식점 > 분식,138,2116206652,02-557-0814,튀김아저씨,http://place.map.kakao.com/2116206652,서울 강남구 삼성로 212,127.0629986899693,37.495792409876024,대치
서울 강남구 대치동 630,FD6,음식점,음식점 > 한식,492,7915107,02-557-5223,대치사월에보리밥,http://place.map.kakao.com/7915107,서울 강남구 남부순환로 2913,127.058438994692,37.4926610514657,대치
서울 강남구 대치동 628,FD6,음식점,음식점 > 한식,445,697719963,02-553-9391,봉피양 대치점,http://place.map.kakao.com/697719963,서울 강남구 남부순환로 2915,127.05886890371035,37.49292933814326,대치
서울 강남구 대치동 988-2,FD6,음식점,"음식점 > 한식 > 해물,생선",616,8598605,02-501-6667,할매재첩국,http://place.map.kakao.com/8598605,서울 강남구 삼성로 308,127.06073454426152,37.499711171119124,대치
서울 강남구 대치동 316,FD6,음식점,음식점 > 양식 > 피자,130,527407577,070-7777-5952,피자느반 대치본점,http://place.map.kakao.com/527407577,서울 강남구 삼성로 212,127.063166021244,37.4957544782469,대치
서울 강남구 대치동 500,FD6,음식점,음식점 > 한식,778,19852302,02-563-8882,명동관,http://place.map.kakao.com/19852302,서울 강남구 남부순환로 2912,127.056148796634,37.4906727380378,대치
서울 강남구 대치동 622-1,FD6,음식점,"음식점 > 간식 > 제과,베이커리 > 김영모과자점",278,599701552,02-568-7003,김영모과자점 대치점,http://place.map.kakao.com/599701552,서울 강남구 남부순환로 2927,127.060565627018,37.4935970277011,대치
서울 강남구 대치동 983-1,FD6,음식점,음식점 > 중식 > 중국요리,984,909184198,02-565-5757,몽중헌 대치점,http://place.map.kakao.com/909184198,서울 강남구 영동대로 325,127.065527019353,37.5033144349827,대치
서울 강남구 대치동 316,FD6,음식점,음식점 > 한식 > 수제비,93,16271793,02-556-8229,산월수제비,http://place.map.kakao.com/16271793,서울 강남구 삼성로 212,127.063936898058,37.4953432045205,대치
서울 강남구 대치동 982-1,FD6,음식점,음식점 > 양식,900,858887885,02-2039-7861,안식레스토랑,http://place.map.kakao.com/858887885,서울 강남구 도곡로99길 31,127.06509098975692,37.50260558469425,대치
서울 강남구 대치동 316,FD6,음식점,음식점 > 간식 > 닭강정,123,18879690,0507-1375-1022,오미닭강정,http://place.map.kakao.com/18879690,서울 강남구 삼성로 212,127.06303250891523,37.4956662509076,대치
서울 강남구 개포동 186-5,FD6,음식점,음식점 > 분식,768,1357503918,02-459-6928,빨간오뎅부산어묵 개포점,http://place.map.kakao.com/1357503918,서울 강남구 개포로82길 13-11,127.06804031593335,37.4887257177636,대치
서울 강남구 대치동 1024-4,FD6,음식점,음식점 > 한식 > 국밥,687,1466449848,02-552-5289,한티옥,http://place.map.kakao.com/1466449848,서울 강남구 도곡로 418,127.05628585494388,37.4970157617711,대치
서울 강남구 대치동 316,FD6,음식점,"음식점 > 간식 > 떡,한과",94,1049026413,02-557-6464,김경애떡방,http://place.map.kakao.com/1049026413,서울 강남구 삼성로 212,127.063959520711,37.4953504003284,대치
서울 강남구 대치동 991-4,FD6,음식점,음식점 > 중식 > 중국요리 > 이비가짬뽕,593,1377693149,02-553-7484,이비가짬뽕 대치본점,http://place.map.kakao.com/1377693149,서울 강남구 도곡로 532,127.06464529562258,37.49985956380328,대치
서울 강남구 대치동 994-8,FD6,음식점,음식점 > 한식 > 국밥,290,38757579,0503-7152-2092,담은국밥 대치본점,http://place.map.kakao.com/38757579,서울 강남구 영동대로 221,127.06823135786536,37.49861415859882,학여울
